date,portfolio_return,portfolio_equity,spy_return,spy_equity
2021-04-14,0.0012073491042184459,1386.086862335717,-0.0034151455595786695,1294.384294279756
2021-04-15,0.009105835135194255,1398.7083407872046,0.01074225597858125,1308.288901703564
2021-04-16,0.005880016827967147,1406.9327693684515,0.0033424219827198343,1312.6617552883665
2021-04-19,-0.005046255246458656,1399.8330274996113,-0.004913024432468882,1306.2126160130674
2021-04-20,-0.00618325991461975,1391.1774960535122,-0.007321404429136424,1296.6493051807954
2021-04-21,0.010927170506256242,1406.3791297573553,0.009462230432264462,1308.9184996962517
2021-04-22,-0.005544998416406942,1398.580759709983,-0.009133150543101265,1296.9639499898756
2021-04-23,0.010757558622204426,1413.6260742204504,0.010842150572268228,1311.0258284224697
2021-04-26,0.0013402996293998967,1415.5207567238378,0.00208793589386036,1313.763166307411
2021-04-27,0.0018778733080839103,1418.1789253699285,-0.00021571330176473058,1313.4797701170698
2021-04-28,-0.0006820908459244106,1417.2115985070507,-0.00028713197960006376,1313.1026280705116
2021-04-29,0.007464523977864788,1427.7904084658146,0.00637249717736843,1321.470370861486
2021-04-30,-0.005998550675237266,1419.2257353470147,-0.006570481008152607,1312.7876748869041
2021-05-03,0.004598474790898367,1425.7520091136025,0.0021567001110218698,1315.6189642110808
2021-05-04,-0.0023455583599419154,1422.407824569422,-0.006169120535058137,1307.5027522426542
2021-05-05,-0.0005007860948989322,1421.6955025096022,0.00031265848628803106,1307.9115540739876
2021-05-06,0.004574306885727731,1428.19877403614,0.007985428396864336,1318.355788138477
2021-05-07,0.011435660378898772,1444.531170169577,0.007278216607311094,1327.9510671300511
2021-05-10,-0.005862104313601359,1436.0631777657943,-0.009902329760964501,1314.8012577569045
2021-05-11,-0.011961829906681378,1418.8852342981115,-0.008924746179955978,1303.0669902543373
2021-05-12,-0.023268517290180767,1385.8698786910636,-0.0212452736480101,1275.382975464695
2021-05-13,0.013812521007837317,1405.0122355046128,0.01201243701981558,1290.7034331336097
2021-05-14,0.014793432716412898,1425.7971894762873,0.015355371608594126,1310.5226639858645
2021-05-17,-0.0013890706250013882,1423.8166564831763,-0.0025446831393780567,1307.1877990590467
2021-05-18,-0.008401792345311947,1411.8540445976082,-0.008615395987303542,1295.9258585403813
2021-05-19,-0.003636232741455533,1406.720214694486,-0.0026220473115468046,1292.5278796270316
2021-05-20,0.008642725984334593,1418.878112046715,0.01075792330479386,1306.4327954253672
2021-05-21,3.7202723246008466e-05,1418.9308981764373,-0.0008185976833150477,1305.3633525656253
2021-05-24,0.006290028285090751,1427.8560136605565,0.010194315581784519,1318.6706385305754
2021-05-25,-0.0035016999972871717,1422.8560902613947,-0.0022184814471108982,1315.7451921841455
2021-05-26,0.0037341280460601637,1428.169217093547,0.001984119698737574,1318.3557881384772
2021-05-27,0.004618794919248727,1434.7656378172862,0.0005249684769410567,1319.0478833686427
2021-05-28,0.002250511041565093,1437.9945937272523,0.0017888502146736762,1321.4074624579716
2021-06-01,0.0025724614963617814,1441.693779451592,-0.0008808872971446391,1320.2434514099405
2021-06-02,0.00024241848348590056,1442.0432726712577,0.0015726536558688942,1322.3197371004371
2021-06-03,-0.001454613589130795,1439.9456569307154,-0.0037113376417073907,1317.4121620857638
2021-06-04,0.006118155778992744,1448.7554687731015,0.009145894245101927,1329.461074397411
2021-06-07,-0.001352532815121805,1446.7959794604985,-0.0009701885071321525,1328.1712465423511
2021-06-08,0.002358838036974644,1450.2087368485918,0.0002130636580499612,1328.4542315666563
2021-06-09,-0.0035258420163923588,1445.0955299516718,-0.0014919016689707298,1326.4723084814307
2021-06-10,0.002963034581030259,1449.377397979811,0.004648535978902801,1332.6384627324248
2021-06-11,0.0031091603145243156,1453.883744666378,0.0016525923137680198,1334.8407708129682
2021-06-14,-0.0024471546484973092,1450.3258663022432,0.002238966017385824,1337.8294339374395
2021-06-15,-0.0001892965288723972,1450.0513246500182,-0.0018342709708351057,1335.3754922428393
2021-06-16,-0.007879734391929027,1438.6253053571113,-0.0055832809321022525,1327.9197157198032
2021-06-17,-0.00710558182667008,1428.4030355319778,-0.0003316929562039439,1327.4792541036945
2021-06-18,-0.014426805949694022,1407.7957421204042,-0.013490638160567725,1309.5707118209211
2021-06-21,0.018789345541825646,1434.2473027714152,0.014316251241064837,1328.3188551492897
2021-06-22,0.0014543936582041706,1436.3332629528622,0.005346042165201181,1335.4201037577495
2021-06-23,-0.0016322129056455061,1433.9888612642626,-0.0012053227557838886,1333.810491518159
2021-06-24,0.007030678648019809,1444.0707761326516,0.0059155901695160384,1341.700767749781
2021-06-25,0.007305248116809503,1454.6200714505342,0.003552231034912312,1346.4667988565477
2021-06-28,-0.002860127321162572,1450.4596728422669,0.002016030526891699,1349.1813170264886
2021-06-29,-0.0014528533450016837,1448.352367654788,0.0005379639014870818,1349.9071278716096
2021-06-30,0.0005616017113493688,1449.1657648231,0.0008417300102638858,1351.0433852122082
2021-07-01,0.006983370388415026,1459.2858261130702,0.005536411790712847,1358.5233177398618
2021-07-02,0.0035768737164063725,1464.5055072292187,0.007643743532134151,1368.9075215630894
2021-07-06,-0.004749300505534444,1457.550130483377,-0.0018215375299581726,1366.4140051375202
2021-07-07,0.004215315764678682,1463.694164526213,0.003534098950708442,1371.24304743931
2021-07-08,-0.011205080731387653,1447.2933532466357,-0.008147950358777023,1360.0702271589564
2021-07-09,0.014504750484748762,1468.2859822137136,0.010674649325223662,1374.5884998915556
2021-07-12,0.0034254714955120544,1473.3155539930465,0.0035818048084634846,1379.5120075901257
2021-07-13,-0.007810363856161477,1461.8084234414187,-0.0034088184287811574,1374.8095016359277
2021-07-14,0.00029652914085206625,1462.241892237312,0.0014921413787694071,1376.860911781244
2021-07-15,-0.0016321447974504287,1459.8553017402826,-0.003415456641603254,1372.1583030355368
2021-07-16,-0.005571819494883642,1451.721251510337,-0.007843540606127242,1361.395723667643
2021-07-19,-0.018892792460157754,1424.2941831955518,-0.014767850453967002,1341.290835211849
2021-07-20,0.02053590051438178,1453.5433468448682,0.014330290311935556,1360.5119222731735
2021-07-21,0.008896402695751307,1466.47465379413,0.008096318690928861,1371.5270603787053
2021-07-22,-0.0005073875969396918,1465.7305827435684,0.002094312252933328,1374.399466306486
2021-07-23,0.008402088939296415,1478.0457814608267,0.010287905337240222,1388.5391579114005
2021-07-26,0.0028723739476937747,1482.2912816569933,0.0024547119379736415,1391.9476215586694
2021-07-27,0.00011519140467873108,1482.4620288718702,-0.00455770479781914,1385.6035352055787
2021-07-28,0.0009423476129045047,1483.859023425999,-0.00040979997621615194,1385.0357149098065
2021-07-29,0.00820988107228588,1496.041329536365,0.004147103695701038,1390.7796016417867
2021-07-30,-0.003112408566611177,1491.3850376863115,-0.004856134861363159,1384.0257883337815
2021-08-02,-0.00132467540945188,1489.4094366008642,-0.002098051468769735,1381.1220309957525
2021-08-03,0.006081310303295251,1498.46699755349,0.008135441189287107,1392.3580680541475
2021-08-04,-0.0071070178720979505,1487.8173658211285,-0.00491906585956714,1385.5089670172893
2021-08-05,0.005830177214177658,1496.4916047261966,0.006333117859588233,1394.2835586009262
2021-08-06,0.0037301289796444594,1502.0737114287804,0.001652439253652549,1396.5875274838806
2021-08-09,-0.0018791372001588022,1499.2511088402541,-0.0008135955092236635,1395.451270143282
2021-08-10,0.0022123046141462165,1502.5679089861053,0.0012439275020164065,1397.187110355937
2021-08-11,0.005033448193294454,1510.1310067128936,0.0024848377079107475,1400.6588935727561
2021-08-12,-0.00033924070497488054,1509.618708805572,0.0029969444185955485,1404.8565904262055
2021-08-13,0.0008419094289814878,1510.8896710306822,0.0018197783588833616,1407.4131180467978
2021-08-16,0.0012352292974996337,1512.7559662176288,0.0023546003774488344,1410.7270135057772
2021-08-17,-0.006093220959948996,1503.5384098569837,-0.006555228630038434,1401.4793753976755
2021-08-18,-0.01051878634772795,1487.7230105580954,-0.010944981419510391,1386.1402096741208
2021-08-19,1.720345993094811e-05,1487.748604541296,0.001548316614470302,1388.2863935907446
2021-08-20,0.007287284318113324,1498.5902516164647,0.007957220306138435,1399.3332942725606
2021-08-23,0.006694680850348421,1508.6228350764802,0.008796387301962305,1411.6423718935127
2021-08-24,0.0037895752867227587,1514.3398748892719,0.0015875554064264108,1413.8834323729527
2021-08-25,0.004129639651015653,1520.5935528817288,0.002098311971923339,1416.850200906005
2021-08-26,-0.0067216423703238245,1510.3726668286376,-0.005903119968705073,1408.486364192373
2021-08-27,0.010552737416942102,1526.3112329834069,0.008940867927797358,1421.0794547527205
2021-08-30,3.856227735954076e-05,1526.37009102051,0.0043975814025620785,1427.3287673345042
2021-08-31,-0.0016780351699511582,1523.8087883254161,-0.001481527572170127,1425.2141404111464
2021-09-01,0.00059688939034675,1524.7183336240846,0.0005315505929421871,1425.9717138325516
2021-09-02,0.003813352625219217,1530.53262228433,0.0030767420875279505,1430.3590610201247
2021-09-03,-0.002987523307367176,1525.9601204025698,-0.00024297262235373207,1430.0115229281612
2021-09-07,-0.009297790474627072,1511.7720629304301,-0.0035755342940979595,1424.8984676869763
2021-09-08,0.0013909457910388342,1513.8748559183732,-0.0012181481421364992,1423.1627302658303
2021-09-09,-0.004416378537673135,1507.1890114959722,-0.004280202603960892,1417.0713054418864
2021-09-10,-0.005616199688098474,1498.7243370397032,-0.007884734807261817,1405.898073995497
2021-09-13,0.002788849928218483,1502.9040542994755,0.0025592262031188806,1409.4960851853807
2021-09-14,-0.006573229545383821,1493.0251209658772,-0.005396368660163797,1401.8899246846624
2021-09-15,0.009970740399637608,1507.9116868571655,0.008352649193573258,1413.5994194335583
2021-09-16,-0.0014754269666525,1505.6868732910457,-0.001585284810621368,1411.3584617456272
2021-09-17,-0.008104924669806269,1493.4833946067056,-0.009741009338323336,1397.6104057900413
2021-09-20,-0.014849023169139441,1471.3066250774657,-0.016674370824080076,1374.3061316163053
2021-09-21,-0.0019138150775110197,1468.4908162747508,-0.0009445138502395256,1373.0080804405245
2021-09-22,0.011808489385193716,1485.8314744909858,0.009754729523292038,1386.4014028985162
2021-09-23,0.012109692190174033,1503.824436293544,0.012149982624664046,1403.2461558545428
2021-09-24,0.0007163368074487501,1504.901681089202,0.0016472324926517512,1405.557628517655
2021-09-27,-0.00046415349003806045,1504.2031757217603,-0.0028607119170148687,1401.5367330597032
2021-09-28,-0.013927377767125331,1483.2535698549736,-0.020151961693179343,1373.2930185035004
2021-09-29,0.0024738718352705197,1486.9229490860023,0.0016832354227942492,1375.6045939581215
2021-09-30,-0.015391016968443054,1464.0376927458524,-0.012222404633284167,1358.791397995361
2021-10-01,0.01106585252317425,1480.238517942146,0.011884189819930002,1374.939532894826
2021-10-04,-0.007304089117800024,1469.4267238914965,-0.012896079643522795,1357.208203173586
2021-10-05,0.008366310813922641,1481.7204045818569,0.010405040176831859,1371.330009055933
2021-10-06,0.0033100460660393065,1486.6249673780133,0.004155945241426151,1377.0291814814939
2021-10-07,0.010278479329099546,1501.9052113753312,0.008645575520224602,1388.9343912635452
2021-10-08,-0.0010837260349027217,1500.2775575958078,-0.0018236918755570874,1386.4014028985162
2021-10-11,-0.004859415338910821,1492.987085819803,-0.007239735669499869,1376.364223209707
2021-10-12,0.0017575573590086072,1495.6110962593903,-0.0024613395969772522,1372.9765234472582
2021-10-13,0.0021087950507037456,1498.7650335369597,0.0035974648619971905,1377.9157582467067
2021-10-14,0.01574563165779285,1522.364035696612,0.016820792487435732,1401.0933932813423
2021-10-15,0.004107071962015368,1528.6164943436022,0.007615602109367181,1411.7635630826362
2021-10-18,0.0005228536140118647,1529.415737002108,0.0029604835155456755,1415.9430658389904
2021-10-19,0.0065467247445152536,1539.4284008521906,0.007714900061365215,1426.8669250845214
2021-10-20,0.008227475826699936,1552.0940108071375,0.003927909560970111,1432.4715293217928
2021-10-21,0.0042595440972927195,1558.7052236893146,0.002608121774157146,1436.2075895082774
2021-10-22,0.004858703301284111,1566.2785099053826,-0.001036211950362298,1434.7193740408277
2021-10-25,0.003055382282627672,1571.0640895142078,0.005362825770422575,1442.4135240732585
2021-10-26,-0.00017055496594352605,1570.7961367319256,0.0009001299063262636,1443.7118836235663
2021-10-27,-0.011693274628237063,1552.4283861201454,-0.0044301729078928265,1437.3159903499343
2021-10-28,0.01027714831526772,1568.3829228931338,0.009648763469020771,1451.1843123710619
2021-10-29,-0.0003753098210304377,1567.7942933790357,0.002029006757098939,1454.1287751466587
2021-11-01,0.0019809605048603986,1570.900031953965,0.0017202975458756598,1456.6303093099307
2021-11-02,0.0025481753420312243,1574.9029606801864,0.004043123831481976,1462.5196460271607
2021-11-03,0.005126959928146203,1582.9774250503126,0.0061052767707663325,1471.4487332488395
2021-11-04,0.001766610128771324,1585.7739290030227,0.004712437109174239,1478.3828428636486
2021-11-05,0.008633455460689332,1599.4646375897926,0.003469740398366117,1483.512447537784
2021-11-08,0.0009694579566201309,1601.0152513090366,0.000853505348127781,1484.7786333457718
2021-11-09,6.007286950321454e-05,1601.1114288893011,-0.0033052570292009253,1479.8710583310983
2021-11-10,-0.006032172103213857,1591.4532491938182,-0.008044692085517169,1467.9659513405563
2021-11-11,0.0019011327420699017,1594.4788130733343,0.0003233666204420782,1468.4406425291654
2021-11-12,0.00508867951504437,1602.5926047465928,0.007546818752449225,1479.522697907063
2021-11-15,0.00087697164222675,1603.9980330149979,0.0003425173132776127,1480.0294600464833
2021-11-16,0.001034566975726714,1605.6574764090858,0.0039576721325889075,1485.8869313959199
2021-11-17,-0.004663416977001811,1598.16962607435,-0.0024292049163537888,1482.2774075570271
2021-11-18,-0.0027286069227544715,1593.8088493689074,0.003396616642506123,1487.3121356683462
2021-11-19,-0.005024828488862332,1585.8002332567978,-0.001788418056214769,1484.6521997896896
2021-11-22,0.001090478314596546,1587.5295140224466,-0.0028152085373633895,1480.4725942418263
2021-11-23,0.004877106584345814,1595.2720646681287,0.0013260732000182074,1482.4358092724117
2021-11-24,-0.0007921413493215133,1594.0083837022876,0.0026699907147338386,1486.3938991183581
2021-11-26,-0.025488066141592988,1553.38019258823,-0.022303442416290897,1453.2421983814456
2021-11-29,0.008831131177728031,1567.098296837861,0.012266719668915238,1471.0687130400288
2021-11-30,-0.024896716837095493,1528.0826942855942,-0.019457502797286752,1442.4453894410515
2021-12-01,-0.009577685918934894,1513.4471981815668,-0.011107247920201457,1426.4237908891782
2021-12-02,0.02239903966684659,1547.3469620073136,0.01531621265438643,1448.2712010057128
2021-12-03,-0.005015870618217417,1539.5856698443931,-0.008701219107549285,1435.6694759586087
2021-12-06,0.013842024711260139,1560.896652731481,0.011843362944008007,1452.6726306300202
2021-12-07,0.017979386985077162,1588.9606176946515,0.020684713177487213,1482.720747335388
2021-12-08,0.004034885185779898,1595.3718913517753,0.002647917144007028,1486.6468690220322
2021-12-09,-0.006874730559380441,1584.4041394567228,-0.006751486924331029,1476.6097921247324
2021-12-10,0.00899507751090893,1598.6559774997409,0.009413373179919748,1490.509671139126
2021-12-13,-0.006319196449291573,1588.5537563230857,-0.008858287876287396,1477.3063073897854
2021-12-14,-0.005785915278284409,1579.362518874,-0.006879897544307179,1467.142591353385
2021-12-15,0.01212565758025643,1598.5133279729573,0.01562503284174288,1490.0667425268014
2021-12-16,-0.0022612779076388663,1594.898645099346,-0.008818633541229581,1476.9263899724838
2021-12-17,-0.011440040867696582,1576.6529394195754,-0.010642826942182992,1461.2077179976636
2021-12-20,-0.012908225255541906,1556.3011481277354,-0.010633363856875744,1445.6701646617194
2021-12-21,0.018872325243761055,1585.6721695724407,0.01775890261311397,1471.3436803266313
2021-12-22,0.008089021828963238,1598.498706365692,0.009998697766026021,1486.0552010961696
2021-12-23,0.006032123582375039,1608.1410481087564,0.006222182994737979,1495.301708497672
2021-12-27,0.014063724611469859,1630.7575009457585,0.014151912931779975,1516.463088083073
2021-12-28,0.00047312488194468374,1631.529052895874,-0.0008169971744356186,1515.2241420249732
2021-12-29,0.002988915795523778,1636.4055558529305,0.0012792427414829444,1517.1624815103783
2021-12-30,-0.0025964125772345993,1632.1567718862573,-0.0027646396323913747,1512.9680739852176
2021-12-31,0.0005418115034400772,1633.041093200683,-0.0025203134711216935,1509.1549201669757
2022-01-03,-0.00028452608713504495,1632.5764504083038,0.005790198252138001,1517.8932263479319
2022-01-04,0.008529378894847225,1646.501313528641,-0.00033501012208669856,1517.3847167528584
2022-01-05,-0.01800188347876672,1616.861188734862,-0.019202167544802085,1488.2476411918478
2022-01-06,0.001705300317670854,1619.618422633641,-0.0009394050259861064,1486.8495738778004
2022-01-07,-0.005116899338963163,1611.3309981974946,-0.00395355261826158,1480.9712358520346
2022-01-10,-0.005529108380767338,1602.4217744711707,-0.0012443497408471949,1479.1283896784998
2022-01-11,0.009212202016642785,1617.1836075734661,0.009108246742420834,1492.6006560154112
2022-01-12,0.002349467508847154,1620.9831279153002,0.002703458196565478,1496.635839493115
2022-01-13,-0.005596791017459705,1611.9108241055303,-0.013778375247606167,1476.014629287563
2022-01-14,-0.0029542563959399242,1607.1488262437317,0.0004089334407202383,1476.6182210284708
2022-01-18,-0.017931922548159045,1578.3295579681644,-0.017709562506608822,1450.4679583447696
2022-01-19,-0.009632686275203832,1563.1260044973758,-0.010383553675573864,1435.4069464445965
2022-01-20,-0.012114583848030836,1544.1893834508548,-0.011068115623202535,1419.5196963949998
2022-01-21,-0.01468379055905799,1521.5148299607417,-0.019630624797153384,1391.6536378429005
2022-01-24,0.006895887547955397,1532.0070251306977,0.004246597046002831,1397.5634300704235
2022-01-25,-0.011330923384226355,1514.6479709048451,-0.0122089440661578,1380.500656323786
2022-01-26,-0.006090639547367615,1505.4227960729118,-0.0025087668717979072,1377.0373020107056
2022-01-27,-0.005954075367072183,1496.4593952857851,-0.004937815061063722,1370.2377464811905
2022-01-28,0.02196532601675807,1529.329613774078,0.024835220793109736,1404.267903454104
2022-01-31,0.01625642805567617,1554.1910506138113,0.018011141235086958,1429.5603709951154
2022-02-01,0.005614994833751549,1562.9178253336709,0.006756917083867275,1439.219791888312
2022-02-02,0.010514654423076976,1579.3513661587212,0.009714063980549303,1453.200465028788
2022-02-03,-0.014030124723996734,1557.1928695084998,-0.02350488517692728,1419.043154959229
2022-02-04,-0.002651875925791744,1553.0633872260355,0.0047021882263187376,1425.7157629751164
2022-02-07,-0.0003975725286450959,1552.44593188803,-0.003209234103937919,1421.1403073260549
2022-02-08,0.007477255489153479,1564.0539667538537,0.008227716624917614,1432.8330470589822
2022-02-09,0.019327346494956366,1594.2829797061165,0.014636260748093655,1453.8043651442229
2022-02-10,-0.017728222380878,1566.0191765038376,-0.01796569299496853,1427.6857622452967
2022-02-11,-0.013204172170615345,1545.3411896747957,-0.01971864206720919,1399.533737715131
2022-02-14,-0.006966583792280664,1534.5754407892637,-0.00326941831323746,1394.9580764830516
2022-02-15,0.015559155897083878,1558.4521393083396,0.016126814490457164,1417.4543066044587
2022-02-16,0.004706880963069577,1565.787588014705,0.001120916806536476,1419.043154959229
2022-02-17,-0.018280735982265435,1537.1638385139,-0.021361294864159275,1388.7305557011782
2022-02-18,-0.004097290175761981,1530.8656322198203,-0.006475271069908195,1379.7381489099487
2022-02-22,-0.007254989529456498,1519.7592180870608,-0.01073153316705766,1364.931443203067
2022-02-23,-0.015164754319660792,1496.7124429197308,-0.017738714205671635,1340.7193144217526
2022-02-24,0.011093618642974945,1513.3163999796777,0.015049266684729945,1360.8961569338537
2022-02-25,0.028874766112068788,1557.0130570826489,0.02206386808206995,1390.9227902138384
2022-02-28,-0.0062940414506681185,1547.213152362139,-0.0025585495172558703,1387.3640453803966
2022-03-01,-0.016158940113879507,1522.2118276897124,-0.015230341484998688,1366.2340172052438
2022-03-02,0.022215630544580957,1556.0287232642584,0.018396302787866192,1391.3676718648342
2022-03-03,-0.005370097803804504,1547.6726968348005,-0.004978492995955985,1384.4407576556557
2022-03-04,-0.005108885300400193,1539.7658145441105,-0.00812470045703162,1373.1925911991975
2022-03-07,-0.03120938229823619,1491.7106745882481,-0.029478985265971813,1332.712267035895
2022-03-08,-0.006937518448310528,1481.3619042637506,-0.007581681359590475,1322.6080672832113
2022-03-09,0.024560282815390893,1517.7445715844142,0.026810653692808772,1358.0680541464565
2022-03-10,-0.004545074021265568,1510.8463101611892,-0.004515560628434834,1351.9356155104176
2022-03-11,-0.010655862243117382,1494.7469400095893,-0.012715124476029183,1334.7455858756257
2022-03-14,-0.005388589893159997,1486.6923617558216,-0.007308213590487944,1324.9909800450857
2022-03-15,0.01876920056323593,1514.5963888694473,0.02199024024827767,1354.127850023078
2022-03-16,0.020523250044091012,1545.6808292740925,0.022174377149099866,1384.1547916775894
2022-03-17,0.016044398761274063,1570.480348856623,0.012511090253105372,1401.472077200536
2022-03-18,0.009256507207623018,1585.0175115252446,0.010952519645011316,1416.8217276580096
2022-03-21,-0.0006957249789039912,1583.9147752504762,-0.00029230705720939554,1416.4075806682076
2022-03-22,0.007011463414702572,1595.0203357491514,0.011701434211101258,1432.9815807895018
2022-03-23,-0.013028282072889974,1574.2399609030158,-0.01287837068844866,1414.5271128023755
2022-03-24,0.011583934511328647,1592.4758535152328,0.015074345649571663,1435.8501834314493
2022-03-25,0.004982328176416751,1600.410090830465,0.004883535663784633,1442.8622090100885
2022-03-28,0.003675645415307895,1606.2926308434387,0.007113096561149668,1453.125427227211
2022-03-29,0.015735665023076353,1631.5687136114273,0.012370770994980518,1471.101709114422
2022-03-30,-0.007795244578280086,1618.8502364425563,-0.006174820127296088,1462.0179206716825
2022-03-31,-0.012964149782403659,1597.8632195020355,-0.015391398481024443,1439.5154202682259
2022-04-01,0.003841945014329807,1604.0021221317825,0.002834216102640452,1443.5953180523493
2022-04-04,0.002545218059500331,1608.084657300509,0.008566698917880089,1455.9621645013651
2022-04-05,-0.010907084881892282,1590.5451414460636,-0.012631329096273958,1437.571427249825
2022-04-06,-0.0024286131929513537,1586.682322531563,-0.009999490179447568,1423.196445880786
2022-04-07,0.0039823482712572815,1593.001044135731,0.005038977739068029,1430.3679010899
2022-04-08,0.0012145709799442313,1594.9358569749593,-0.002673904010525474,1426.5432346226487
2022-04-11,-0.010331519526417561,1578.457746025239,-0.017092200288427173,1402.1604719363777
2022-04-12,-0.0015322637780310804,1576.0391323958518,-0.0037053490919167764,1396.9649779049666
2022-04-13,0.010734521823277138,1592.9571588568938,0.01145355694027117,1412.9651958229658
2022-04-14,-0.00678977745450081,1582.1413342537016,-0.01245175573022217,1395.3712983492728
2022-04-18,-0.0017948329654545445,1579.301654830975,0.00041127762587844785,1395.945183344077
2022-04-19,0.017526689366938273,1606.981584351889,0.01614250879303225,1418.4792407407995
2022-04-20,0.007537892920669896,1619.0948394602221,-0.000741472056822623,1417.4274780206074
2022-04-21,-0.014015543120148216,1596.402345922158,-0.014953503226839526,1396.2319716542152
2022-04-22,-0.028161357135488993,1551.4454893267118,-0.027439079830186563,1357.9206511225364
2022-04-25,0.002848692823577479,1555.8650809583285,0.005797461945994842,1365.7931444230996
2022-04-26,-0.024134209609513773,1518.315506970357,-0.02896073860939352,1326.2387661729606
2022-04-27,0.0016263941590111597,1520.7848864424295,0.002811686453053408,1329.9677337453236
2022-04-28,0.018445876588870046,1548.8370967759652,0.02525934617758563,1363.5618491370155
2022-04-29,-0.033131169048341326,1497.5223130943384,-0.03695554632848552,1313.1706760494772
2022-05-02,0.0014852713093990136,1499.7465400211622,0.006019449257848697,1321.0752403008519
2022-05-03,0.007483129723538617,1510.969337932569,0.004583882275644768,1327.1308936796602
2022-05-04,0.027337753293613237,1552.2758449271837,0.030453028061560472,1367.5460480262507
2022-05-05,-0.03125615966029664,1503.7576632813177,-0.03554271638255824,1318.9397467011652
2022-05-06,-0.009744834413038571,1489.1037938553036,-0.005968882287278654,1311.0671506090928
2022-05-09,-0.0327863392385881,1440.2815317084949,-0.032017091839234735,1269.0905932406376
2022-05-10,0.000496421410067959,1440.9965182973606,0.0023101734703605548,1272.0224126606263
2022-05-11,-0.014108651237644973,1420.6660009860423,-0.015886099317636404,1251.8149382788401
2022-05-12,0.00405173927819133,1426.4221692234285,-0.001043750822166234,1250.5083554078117
2022-05-13,0.02445222640377216,1461.3013670526393,0.02390780538676518,1280.4052658034252
2022-05-16,-0.006018613331426165,1452.5063591636651,-0.004057614708919521,1275.2098745635233
2022-05-17,0.021706521577305245,1484.0352197900245,0.020570394952679427,1301.4414453308516
2022-05-18,-0.03762760910918677,1428.1945226354992,-0.04031156509029077,1248.9783037961947
2022-05-19,-0.0024825402800704188,1424.6489722052806,-0.0061248014295263165,1241.3285596956564
2022-05-20,0.001073471345891226,1426.1782920548965,0.00043664477287430614,1241.8705793226673
2022-05-23,0.014148458810252595,1446.3565168761115,0.018710169829766254,1265.1061887683845
2022-05-24,-0.005674515853008089,1438.1491438919963,-0.007633802388901656,1255.4486181223501
2022-05-25,0.011294829881810525,1454.392793816928,0.008834945860104249,1266.5404386936036
2022-05-26,0.02226790429401978,1486.7790733555553,0.019981333365796994,1291.8476054204034
2022-05-27,0.02505537273836446,1524.0308772180788,0.024549142007387337,1323.5613557377721
2022-05-31,-0.010612522638887198,1507.8570650312388,-0.005610983511095791,1316.1348747948039
2022-06-01,-0.01052751675479985,1491.9830745152792,-0.00808853471974147,1305.4892721641636
2022-06-02,0.018847090150804786,1520.1026140241436,0.01904363190936076,1330.3505293248772
2022-06-03,-0.011682191523370708,1502.3444841519372,-0.01641171044662959,1308.5172016450767
2022-06-06,0.0012820030447303025,1504.2704943548536,0.0030447410952771925,1312.5012977428028
2022-06-07,0.011166622380164432,1521.0681149229374,0.009592298343033878,1325.091201766371
2022-06-08,-0.015620075231590896,1497.308916535467,-0.010872110797431112,1310.6846634040658
2022-06-09,-0.02360590835333843,1461.9635794750943,-0.023783019619628587,1279.5126243391808
2022-06-10,-0.025031389288207386,1425.368599992072,-0.02899575654808395,1242.412187783642
2022-06-13,-0.04016895594020209,1368.1130315004427,-0.0379678688676498,1195.2404447583026
2022-06-14,-0.0037840309959721267,1362.9360493832519,-0.003013550355513983,1191.6385274910765
2022-06-15,0.012044678445764925,1379.3521758402144,0.014256383201532774,1208.6269829766995
2022-06-16,-0.03429500706791909,1332.0472832206244,-0.0330961538412472,1168.6260784114202
2022-06-17,0.0022922404151267343,1335.1006558380825,0.002156057883187845,1171.145703880278
2022-06-21,0.01942519356179807,1361.0352445022208,0.02517350162712484,1200.6275421625082
2022-06-22,-0.00046042891128808864,1360.40858452637,-0.0018131506244616347,1198.4506235846907
2022-06-23,0.011230220043423087,1375.686272279563,0.009802777123302464,1210.1987679409742
2022-06-24,0.031121262566443663,1418.4993659682273,0.031793712808962926,1248.6754800106503
2022-06-27,-0.0012235154784056594,1416.7638100378563,-0.003819585875525555,1243.9060567840866
2022-06-28,-0.01646721769814136,1393.4336519511148,-0.020432842780826133,1218.4895198917
2022-06-29,-0.004101183735441657,1387.7189245213158,-0.0008144093254676132,1217.4971706637155
2022-06-30,-0.0043613571759081185,1381.6665866317112,-0.00812438958165318,1207.605749334683
2022-07-01,0.011881509399098539,1398.0828711671961,0.010576681794209009,1220.3782110782533
2022-07-05,-0.0039364391858428,1392.579402968078,0.001888334960080451,1222.6826939187526
2022-07-06,0.0020073035425144012,1395.3747325368884,0.003377615211643592,1226.812445584746
2022-07-07,0.014220865784459098,1415.218169327321,0.014977177550421494,1245.1866334033355
2022-07-08,-0.0026389797812962673,1411.483437192343,-0.0008227866753631741,1244.1621104330309
2022-07-11,-0.008077696611090618,1400.0819022151238,-0.011423572739145849,1229.94933406521
2022-07-12,-0.006246042379134556,1391.3369313196288,-0.008848874879695545,1219.065666299702
2022-07-13,-0.0045966037243675185,1384.941506799275,-0.005251697043617387,1212.6635027440202
2022-07-14,-0.006444917915205393,1376.0156724705928,-0.0024286888403053375,1209.7183204278604
